ID,name,address,city,zipcode,latitude,longitude,review_count,rating,zomato_id,yelp_id
b2875,Sang Kee Peking Duck House,238 N 9th Street$*$ Philadelphia$*$ PA 19107,Philadelphia,19107,39.95639722,-75.15409722,316,4.1,17015949,0
b2876,Banana Leaf,1009 Arch Street$*$ Philadelphia$*$ PA 19107,Philadelphia,19107,39.953775,-75.156549,264,4.1,17009392,0
b2877,Mercato,1216 Spruce Street$*$ Philadelphia$*$ PA 19107,Philadelphia,19107,39.9464735,-75.1617706,243,4.1,17013862,0
b2878,John's Roast Pork,14 E Snyder Avenue$*$ Philadelphia$*$ PA 19148,Philadelphia,19148,39.92112778,-75.14495,184,4.1,17017653,0
b2879,Vietnam Restaurant,221 N 11th Street$*$ Philadelphia$*$ PA 19107,Philadelphia,19107,39.95634,-75.15716,342,4.1,17017152,0
b2880,Kite & Key,1836 Callowhill Street$*$ Philadelphia$*$ PA 19130,Philadelphia,19130,39.96053333,-75.16975278,214,4.1,17017686,0
b2881,New Delhi,4004 Chestnut Street$*$ Philadelphia$*$ PA 19104,Philadelphia,19104,39.955625,-75.20263611,369,4.1,17014226,0
b2882,Nan Zhou Hand-Drawn Noodle House,1022 Race Street$*$ Philadelphia$*$ PA 19107,Philadelphia,19107,39.95560556,-75.15679167,210,4.1,17014158,0
b2883,Chubby's Cheese Steaks,5826 Henry Avenue$*$ Philadelphia$*$ PA 19128,Philadelphia,19128,40.02913,-75.20628,267,4.1,17010449,0
b2884,Earth Bread + Brewery,7136 Germantown Avenue$*$ Philadelphia$*$ PA 19119,Philadelphia,19119,40.05919167,-75.19020833,265,4.1,17017793,0
b2885,Tacconelli's Pizza,2604 E Somerset Street$*$ Philadelphia$*$ PA 19134,Philadelphia,19134,39.98045833,-75.11299167,263,4.1,17016618,0
b2886,Osaka,8605 Germantown Avenue$*$ Philadelphia$*$ PA 19118,Philadelphia,19118,40.0771,-75.20887,224,4.1,17014635,0
b2887,McNally's Tavern,8634 Germantown Avenue$*$ Philadelphia$*$ PA 19118,Philadelphia,19118,40.07788,-75.20886,232,4.1,17013822,0
b2888,Miller's Ale House Restaurants,9495 E Roosevelt Boulevard$*$ Philadelphia$*$ PA 19114,Philadelphia,19114,40.07991111,-75.02889167,224,4.1,17020340,0
b2889,Makiman Sushi,7324 Oxford Avenue$*$ Philadelphia$*$ PA 19111,Philadelphia,19111,40.06229444,-75.08376389,243,4.1,17013587,0
b2890,Joe's Steaks & Soda Shop,6030 Torresdale Avenue$*$ Philadelphia$*$ PA 19135,Philadelphia,19135,40.01840556,-75.05796111,202,4.1,17010419,0
b2891,Nick's Old Original Roast Beef,2149 S 20th Street$*$ Philadelphia$*$ PA 19145,Philadelphia,19145,39.92445,-75.17945,221,4.1,17014356,0
b2892,Steve's Prince of Steaks,2711 Comly Road$*$ Philadelphia$*$ PA 19154,Philadelphia,19154,40.10418611,-75.00068611,242,4.1,17016409,0
b2893,Taco Riendo,1301 N 5th Street$*$ Ludlow$*$ Philadelphia$*$ PA 19122,Philadelphia,19122,39.97145556,-75.14471389,169,4.1,17016632,0
b2894,Ekta,250 E Girard Avenue$*$ Philadelphia$*$ PA 19125,Philadelphia,19125,39.96954444,-75.132125,209,4.1,17017705,0
b2895,Ron's Caribbean Cafe,5726 N Broad Street$*$ Philadelphia$*$ PA 19141,Philadelphia,19141,40.04060833,-75.14451667,156,4.1,17015720,0
b2896,Gooey Looie's,231 McClellan Street$*$ Philadelphia$*$ PA 19148,Philadelphia,19148,39.925341,-75.150456,133,4.1,17012002,0
b2897,Dattilo's Delicatessen,8000 Horrocks Street$*$ Philadelphia$*$ PA 19152,Philadelphia,19152,40.05984444,-75.05245278,208,4.1,17010879,0
b2898,All The Way Live,6108 Fern Rock Avenue$*$ Philadelphia$*$ PA 19144,Philadelphia,19144,40.040675,-75.17890278,135,4.1,17020377,0
b2899,Alex's Pizzeria,400 Leverington Avenue$*$ Philadelphia$*$ PA 19128,Philadelphia,19128,40.03403,-75.2209,194,4.1,17009008,0
b2900,Temple Star Chinese,1412 W Diamond Street$*$ Philadelphia$*$ PA 19121,Philadelphia,19121,39.98482778,-75.15731944,267,4.1,17016733,0
b2901,Wurstkche,800 E 3rd St$*$ Los Angeles$*$ CA 90013,Los Angeles,90013,34.045603,-118.236058,1179,4.9,16830386,0
b2902,Bottega Louie,700 S Grand Ave$*$ Los Angeles$*$ CA 90017,Los Angeles,90017,34.0469319,-118.2566807,1692,4.9,16831684,0
b2903,Diddy Riese Cookies,926 Broxton Ave$*$ Los Angeles$*$ CA 90024,Los Angeles,90024,34.0630526,-118.44686,1375,4.9,16810917,0
b2904,Las Fuentes,18415 Vanowen St$*$ Reseda$*$ CA 91335,Los Angeles,91335,34.194033,-118.5343727,511,4.9,16816217,0
b2905,Philippe$*$ The Original,1001 N Alameda St$*$ Los Angeles$*$ CA 90012,Los Angeles,90012,34.059721,-118.237025,1381,4.8,16819715,0
b2906,Pizzeria Mozza,641 N Highland Ave$*$ Los Angeles$*$ CA 90036,Los Angeles,90036,34.08227,-118.33858,1197,4.8,16820124,0
b2907,El Tepeyac Caf,812 N Evergreen Ave$*$ Los Angeles$*$ CA 90033,Los Angeles,90033,34.0478179,-118.1975771,796,4.8,16811997,0
b2908,The Griddle Cafe,7916 W Sunset Blvd$*$ West Hollywood$*$ CA 90046,Los Angeles,90046,34.0977993,-118.3622528,970,4.7,16813268,0
b2909,Gjelina,1429 Abbot Kinney Blvd$*$ Venice$*$ CA 90291,Los Angeles,90291,33.990507,-118.464928,1068,4.7,16825829,0
b2910,Roscoe's House of Chicken & Waffles,1514 N Gower St$*$ Hollywood$*$ CA 92802,Los Angeles,92802,34.0986575,-118.322166,1019,4.7,16821118,0
b2911,Aroma Coffee & Tea,4360 Tujunga Ave$*$ Studio City$*$ CA 91604,Los Angeles,91604,34.1494319,-118.3787579,699,4.7,16807448,0
b2912,Daikokuya,327 E 1st St$*$ Los Angeles$*$ CA 90012,Los Angeles,90012,34.0500021,-118.2400679,670,4.7,16810579,0
b2913,Angel Maid Bakery,4538 S Centinela Ave$*$ Los Angeles$*$ CA 90066,Los Angeles,90066,33.9923659,-118.422191,266,4.7,16807273,0
b2914,Bossa Nova Brazilian Cuisine,7181 W Sunset Blvd$*$ Los Angeles$*$ CA 90046,Los Angeles,90046,34.0982102,-118.3466258,1108,4.6,16808460,0
b2915,Mastro's Steakhouse,246 N Canon Dr$*$ Beverly Hills$*$ CA 90210,Los Angeles,90210,34.0688292,-118.3988206,1448,4.6,16817448,0
b2916,Fogo de Cho,133 N La Cienega Boulevard$*$ Beverly Hills$*$ CA 90211,Los Angeles,90211,34.068548,-118.376666,799,4.6,16812432,0
b2917,Alcove Cafe & Bakery,1929 Hillhurst Ave$*$ Los Angeles$*$ CA 90027,Los Angeles,90027,34.1063127,-118.2877515,731,4.6,16807074,0
b2918,Orochon Ramen,123 Astronaut E S Onizuka St$*$ Los Angeles$*$ CA 90012,Los Angeles,90012,34.0501009,-118.2421794,542,4.6,16819026,0
b2919,Masa of Echo Park,1800 W Sunset Blvd$*$ Los Angeles$*$ CA 90026,Los Angeles,90026,34.0775119,-118.2597188,340,4.6,16817426,0
b2920,Pizzicotto,11758 San Vicente Blvd$*$ Los Angeles$*$ CA 90049,Los Angeles,90049,34.0529876,-118.4677483,515,4.6,16820127,0
b2921,Fab Hot Dogs,19417 Victory Blvd$*$ Reseda$*$ CA 91335,Los Angeles,91335,34.1868111,-118.5562296,379,4.6,16825825,0
b2922,Cafe Beaujolais,1712 Colorado Blvd$*$ Los Angeles$*$ CA 90041,Los Angeles,90041,34.13911,-118.2041545,374,4.6,16808892,0
b2923,Stonefire Grill,6405 Fallbrook Ave$*$ West Hills$*$ CA 91307,Los Angeles,91307,34.187254,-118.62375,646,4.6,16822520,0
b2924,Seor Fish,4803 Eagle Rock Blvd$*$ Los Angeles$*$ CA 90041,Los Angeles,90041,34.132713,-118.216197,236,4.6,16821278,0
b2925,The Bazaar by Jos Andrs,465 S La Cienega Blvd$*$ Los Angeles$*$ CA 90048,Los Angeles,90048,34.0700441,-118.3768147,648,4.5,16830337,0
b2926,Pink's Hot Dogs,709 N La Brea Ave$*$ Los Angeles$*$ CA 90038,Los Angeles,90038,34.083867,-118.3443144,1416,4.5,16819859,0
b2927,Kogi Korean BBQ,Location Varies$*$ Los Angeles$*$ CA 90066,Los Angeles,90066,33.9972094,-118.426189,531,4.5,16831308,0
b2928,In-N-Out Burger,7009 Sunset Boulevard$*$ Hollywood$*$ Los Angeles$*$ CA 90028,Los Angeles,90028,34.0981919,-118.3416924,390,4.5,16814205,0
b2929,The Apple Pan,10801 W Pico Blvd$*$ Los Angeles$*$ CA 90064,Los Angeles,90064,34.0407174,-118.4277921,882,4.5,16807372,0
b2930,Sprinkles Cupcakes,9635 S Santa Monica Blvd$*$ Beverly Hills$*$ CA 90210,Los Angeles,90210,34.0695772,-118.4060611,596,4.5,16822176,0
b2931,Animal,435 N Fairfax Ave$*$ Los Angeles$*$ CA 90036,Los Angeles,90036,34.0792171,-118.3616044,412,4.5,16825758,0
b2932,The Golden State,426 N Fairfax Avenue$*$ Los Angeles$*$ CA 90036,Los Angeles,90036,34.0790536,-118.3611354,289,4.5,16831409,0
b2933,Tender Greens,9523 Culver Blvd$*$ Culver City$*$ CA 90232,Los Angeles,90232,34.0234158,-118.3952354,780,4.5,16823533,0
b2934,Casa Bianca Pizza Pie,1650 Colorado Blvd$*$ Los Angeles$*$ CA 90041,Los Angeles,90041,34.139198,-118.2028302,597,4.5,16809550,0
b2935,In-N-Out Burger,9149 S Sepulveda Blvd$*$ Los Angeles$*$ CA 90045,Los Angeles,90045,33.9536884,-118.3967671,241,4.5,16831008,0
b2936,Pho Cafe,2841 W Sunset Blvd$*$ Los Angeles$*$ CA 90026,Los Angeles,90026,34.0826556,-118.2723805,537,4.5,16819747,0
b2937,Ayara Thai Cuisine,6245 W 87th St$*$ Westchester$*$ CA 90045,Los Angeles,90045,33.95878,-118.394519,319,4.5,16807578,0
b2938,Galanga Thai Fusion,7440 Santa Monica Blvd$*$ West Hollywood$*$ CA 90046,Los Angeles,90046,34.0905787,-118.3520792,281,4.5,16812690,0
b2939,Salsa & Beer,6740 White Oak Ave$*$ Van Nuys$*$ CA 91406,Los Angeles,91406,34.19335,-118.5183595,253,4.5,16831355,0
b2940,Green Peas,4437 Sepulveda Blvd.$*$ Culver City$*$ CA 90230,Los Angeles,90230,34.002658,-118.406607,246,4.5,16832152,0
b2941,Dan's Super Subs,22446 Ventura Blvd$*$ Woodland Hills$*$ CA 91364,Los Angeles,91364,34.1681184,-118.615914,348,4.5,16810653,0
b2942,Firehouse,18450 Victory Blvd$*$ Tarzana$*$ CA 91335,Los Angeles,91335,34.1863687,-118.5353933,204,4.5,16812363,0
b2943,Reno's Pizzeria & Restaurant,11412 Ventura Blvd$*$ Studio City$*$ CA 91604,Los Angeles,91604,34.1396387,-118.3793077,252,4.5,16820803,0
b2944,Osteria Mozza,6602 Melrose Avenue$*$ Hollywood$*$ CA 90038,Los Angeles,90038,34.08312,-118.338893,673,4.4,16825525,0
b2945,Tito's Tacos Mexican Restaurant,11222 Washington Plaza$*$ Culver City$*$ CA 90230,Los Angeles,90230,34.0081964,-118.4144991,1537,4.4,16823843,0
b2946,Father's Office,3229 Helms Ave$*$ Los Angeles$*$ CA 90034,Los Angeles,90034,34.0304053,-118.3848103,749,4.4,16825707,0
b2947,Truxton's American Bistro,8611 Truxton Ave$*$ Los Angeles$*$ CA 90045,Los Angeles,90045,33.959387,-118.393796,439,4.4,16824260,0
b2948,A-Frame,12565 W Washington Blvd$*$ Culver City$*$ CA 90066,Los Angeles,90066,33.9970444,-118.4322318,231,4.4,16833760,0
b2949,Cliff's Edge,3626 W Sunset Blvd$*$ Los Angeles$*$ CA 90026,Los Angeles,90026,34.090192,-118.277726,496,4.4,16810374,0
b2950,Milk,7290 Beverly Boulevard$*$ Los Angeles$*$ CA 90036,Los Angeles,90036,34.0758712,-118.3484353,375,4.4,16817969,0
b2951,The Oinkster,2005 Colorado Blvd$*$ Los Angeles$*$ CA 90041,Los Angeles,90041,34.1395089,-118.210521,533,4.4,16818845,0
b2952,Brent's Deli,19565 Parthenia St$*$ Northridge$*$ CA 91324,Los Angeles,91324,34.228923,-118.5604874,434,4.4,16808534,0
b2953,Flore Vegan Cuisine,3818 W Sunset Blvd$*$ Los Angeles$*$ CA 90026,Los Angeles,90026,34.091158,-118.2795188,262,4.4,16825581,0
b2954,Tender Greens,8759 Santa Monica Blvd$*$ West Hollywood$*$ CA 90069,Los Angeles,90069,34.0868223,-118.3817442,221,4.4,16831592,0
b2955,Red Lion Tavern,2366 Glendale Blvd$*$ Los Angeles$*$ CA 90039,Los Angeles,90039,34.099232,-118.2588889,366,4.4,16820755,0
b2956,Katsu-Ya,11680 Ventura Blvd$*$ Studio City$*$ CA 91604,Los Angeles,91604,34.1408027,-118.3874229,317,4.4,16815298,0
b2957,Abbot's Pizza Company,1407 Abbot Kinney Blvd$*$ Venice$*$ CA 90291,Los Angeles,90291,33.9907561,-118.4656307,358,4.4,16806938,0
b2958,Zankou Chicken,5065 W Sunset Blvd$*$ Los Angeles$*$ CA 90027,Los Angeles,90027,34.0985315,-118.3002893,348,4.4,16825339,0
b2959,Don Antonio's,11755 W Pico Blvd$*$ Los Angeles$*$ CA 90064,Los Angeles,90064,34.0312199,-118.4471014,478,4.4,16811092,0
b2960,Fisherman's Outlet Restaurant and Market,529 S Central Ave$*$ Los Angeles$*$ CA 90013,Los Angeles,90013,34.0408543,-118.2401771,154,4.4,16812377,0
b2961,Sushi Komasa,351 E 2nd St$*$ Los Angeles$*$ CA 90012,Los Angeles,90012,34.0486012,-118.2402521,298,4.4,16822837,0
b2962,Nat's Early Bite Coffee Shop,14115 Burbank Blvd$*$ Van Nuys$*$ CA 91401,Los Angeles,91401,34.1722971,-118.4405619,421,4.4,16818394,0
b2963,Clementine,1751 Ensley Ave$*$ Los Angeles$*$ CA 90024,Los Angeles,90024,34.0602419,-118.4209254,255,4.4,16810370,0
b2964,The York,5018 York Blvd$*$ Highland Park$*$ CA 90042,Los Angeles,90042,34.121083,-118.2063189,250,4.4,16825481,0
b2965,In-N-Out Burger,922 Gayley Ave$*$ Los Angeles$*$ CA 90024,Los Angeles,90024,34.0630996,-118.4480623,259,4.4,16814206,0
b2966,Sol Y Luna,19601 Ventura Blvd$*$ Tarzana$*$ CA 91356,Los Angeles,91356,34.173022,-118.5602241,194,4.4,16822041,0
b2967,Camilo's California Bistro,2128 Colorado Blvd$*$ Los Angeles$*$ CA 90041,Los Angeles,90041,34.1388751,-118.2129552,297,4.4,16809274,0
b2968,In-N-Out Burger,4444 Van Nuys Blvd$*$ Los Angeles$*$ CA 91403,Los Angeles,91403,34.152115,-118.4483409,329,4.4,16814203,0
b2969,Alejo's Presto Trattoria,8343 Lincoln Blvd$*$ Westchester$*$ CA 90045,Los Angeles,90045,33.9616005,-118.4210826,317,4.4,16807084,0
b2970,Tere's Mexican Grill,5870 Melrose Ave$*$ Los Angeles$*$ CA 90038,Los Angeles,90038,34.0831617,-118.3284165,202,4.4,16823545,0
b2971,Kushiyu,18713 Ventura Boulevard$*$ Tarzana$*$ CA 91356,Los Angeles,91356,34.1711633,-118.5413764,253,4.4,16815611,0
b2972,The Good Pizza,7929 Emerson Ave$*$ Los Angeles$*$ CA 90045,Los Angeles,90045,33.968873,-118.4063872,200,4.4,16830376,0
b2973,Hacienda Del Rey,8347 Lincoln Blvd$*$ Los Angeles$*$ CA 90045,Los Angeles,90045,33.9614296,-118.4209925,190,4.4,16813409,0
b2974,Casa de Pizza,16161 San Fernando Mission Blvd$*$ Granada Hills$*$ CA 91344,Los Angeles,91344,34.2722639,-118.4844924,196,4.4,16809597,0
b2975,Providence,5955 Melrose Ave$*$ Los Angeles$*$ CA 90038,Los Angeles,90038,34.0836552,-118.3302427,358,4.3,16820386,0
b2976,Katsuya,6300 Hollywood Blvd$*$ Los Angeles$*$ CA 90028,Los Angeles,90028,34.1014324,-118.3270755,670,4.3,16825724,0
b2977,Versailles,10319 Venice Blvd$*$ Culver City$*$ CA 90232,Los Angeles,90232,34.02392,-118.39762,686,4.3,16824505,0
b2978,Canter's Deli,419 N Fairfax Ave$*$ Los Angeles$*$ CA 90036,Los Angeles,90036,34.0789742,-118.361875,363,4.3,16809318,0
b2979,Baby Blues BBQ,444 Lincoln Boulevard$*$ Venice$*$ CA 90291,Los Angeles,90291,34.0003697,-118.465402,515,4.3,16807622,0
b2980,Umami Burger,1520 N. Cahuenga Blvd #7$*$ Los Angeles$*$ CA 90028,Los Angeles,90028,34.0990036,-118.3291395,234,4.3,16832819,0
b2981,El Compadre,7408 Sunset Blvd$*$ Los Angeles$*$ CA 90046,Los Angeles,90046,34.0977762,-118.3522343,357,4.3,16811542,0
b2982,Fred 62,1850 N Vermont Ave$*$ Los Angeles$*$ CA 90027,Los Angeles,90027,34.1046478,-118.2914908,549,4.3,16812554,0
b2983,C & O Trattoria,31 Washington Blvd$*$ Marina Del Rey$*$ CA 90291,Los Angeles,90291,33.9796469,-118.4660671,435,4.3,16808843,0
b2984,Joan's on Third,8350 W 3rd St$*$ Los Angeles$*$ CA 90048,Los Angeles,90048,34.0726992,-118.3718092,265,4.3,16814839,0
b2985,Urth Caff,8565 Melrose Ave$*$ West Hollywood$*$ CA 90069,Los Angeles,90069,34.0821163,-118.378866,342,4.3,16824394,0
b2986,Kitchen 24,1608 N Cahuenga Blvd$*$ Los Angeles$*$ CA 90028,Los Angeles,90028,34.1001191,-118.3292464,354,4.3,16825812,0
b2987,Urth Caff,267 S Beverly Dr$*$ Beverly Hills$*$ CA 90212,Los Angeles,90212,34.0626419,-118.399434,341,4.3,16824393,0
b2988,Langer's Deli,704 S Alvarado St$*$ Los Angeles$*$ CA 90057,Los Angeles,90057,34.0561522,-118.276832,250,4.3,16816171,0
b2989,El Cholo - The Original,1121 S Western Ave$*$ Los Angeles$*$ CA 90006,Los Angeles,90006,34.050119,-118.3092838,317,4.3,16811523,0
b2990,C & O Cucina,3016 Washington Blvd$*$ Marina Del Rey$*$ CA 90292,Los Angeles,90292,33.9893983,-118.4503113,483,4.3,16808828,0
b2991,Auntie Em's Kitchen,4616 Eagle Rock Blvd$*$ Los Angeles$*$ CA 90041,Los Angeles,90041,34.127757,-118.217436,418,4.3,16807555,0
b2992,Roscoe's House of Chicken & Waffles,5006 W Pico Blvd$*$ Los Angeles$*$ CA 90019,Los Angeles,90019,34.0475161,-118.3462335,327,4.3,16821120,0
b2993,Yard House,800 W Olympic Blvd Ste 110$*$ Los Angeles$*$ CA 90015,Los Angeles,90015,34.0449376,-118.2654979,286,4.3,16831110,0
b2994,26 Beach Restaurant,3100 Washington Blvd$*$ Marina Del Rey$*$ CA 90292,Los Angeles,90292,33.9896445,-118.4498652,328,4.3,16806842,0
b2995,RockSugar Pan Asian Kitchen,10250 Santa Monica Blvd$*$ Century City$*$ CA 90067,Los Angeles,90067,34.0596331,-118.4194295,314,4.3,16825809,0
b2996,800 Degrees Neapolitan Pizzeria,10889 Lindbrook Dr$*$ Los Angeles$*$ CA 90024,Los Angeles,90024,34.0598804,-118.4443646,230,4.3,16835051,0
b2997,Wood Spoon,107 West 9th Street$*$ Los Angeles$*$ CA 90015,Los Angeles,90015,34.041553,-118.2549309,285,4.3,16825770,0
b2998,Yang Chow,819 N Broadway$*$ Los Angeles$*$ CA 90012,Los Angeles,90012,34.0629738,-118.2382734,347,4.3,16825062,0
b2999,The Counter,4786 Admiralty Way$*$ Marina Del Rey$*$ CA 90292,Los Angeles,90292,33.9778736,-118.4382183,326,4.3,16825932,0
b3000,Urth Caff,451 S Hewitt St$*$ Los Angeles$*$ CA 90013,Los Angeles,90013,34.041974,-118.235426,179,4.3,16826755,0
b3001,Paseo,4225 Fremont Avenue N$*$ Seattle$*$ WA 98103,Seattle,98103,47.65851111,-122.3499611,3872,4.9,16718458,0
b3002,Bakery Nouveau,4737 California Avenue SW$*$ Seattle$*$ WA 98116,Seattle,98116,47.560398,-122.387041,2163,4.9,16720764,0
b3003,The Harvest Vine,2701 East Madison Street$*$ Seattle$*$ WA 98112,Seattle,98112,47.6225402,-122.2972485,1210,4.8,16717505,0
b3004,Toulouse Petit,601 Queen Anne Avenue N$*$ Queen Anne: Lower$*$ Seattle$*$ WA 98109,Seattle,98109,47.624758,-122.357031,2982,4.7,16727499,0
b3005,Nikos Gyros,2231 32nd Avenue West$*$ Seattle$*$ WA 98199,Seattle,98199,47.63936667,-122.3984833,684,4.7,16717433,0
b3006,La Carta de Oaxaca,5431 Ballard Avenue NW$*$ Seattle$*$ WA 98107,Seattle,98107,47.6680532,-122.3858915,2763,4.6,16719415,0
b3007,Japonessa Sushi Cocina,1400 1st Avenue$*$ Seattle$*$ WA 98101,Seattle,98101,47.6080298,-122.3390078,897,4.6,16727949,0
b3008,Honey Hole,703 East Pike Street$*$ Seattle$*$ WA 98122,Seattle,98122,47.61398333,-122.3233111,1598,4.6,16719032,0
b3009,Buddha Ruksa,3520 SW Genesee Street$*$ Seattle$*$ WA 98126,Seattle,98126,47.564897,-122.377228,1435,4.6,16719690,0
b3010,Cafe Besalu,5909 24th Avenue NW$*$ Seattle$*$ WA 98107,Seattle,98107,47.67204991,-122.3877771,1017,4.6,16719506,0
b3011,Salumi,309 3rd Avenue S$*$ Seattle$*$ WA 98104,Seattle,98104,47.5997588,-122.3304516,1641,4.5,16718605,0
b3012,Caf Presse,1117 12th Avenue$*$ Seattle$*$ WA 98122,Seattle,98122,47.6120832,-122.317086,1882,4.5,16720860,0
b3013,Quinn's,1001 East Pike Street$*$ WA 98122,Seattle,98122,47.613925,-122.3193972,1900,4.5,16720983,0
b3014,Zippy's Giant Burgers,9614 14th Avenue SW$*$ Seattle$*$ WA 98106,Seattle,98106,47.5168321,-122.3524269,969,4.5,16721188,0
b3015,Delancey,1415 NW 70th Street$*$ Seattle$*$ WA 98117,Seattle,98117,47.67950833,-122.3748389,539,4.5,16727230,0
b3016,Tilikum Place Cafe,407 Cedar Street$*$ Seattle$*$ WA 98121,Seattle,98121,47.61804444,-122.3477556,578,4.5,16721536,0
b3017,Lee's Asian Restaurant,4520 California Avenue SW$*$ WA 98116,Seattle,98116,47.5624499,-122.3865595,655,4.5,16719621,0
b3018,Pike Place Chowder,Pike Place Market$*$ 1530 Post Alley$*$ Seattle$*$ WA 98101,Seattle,98101,47.609363,-122.3412407,841,4.4,16717315,0
b3019,Pink Door,Pike Place Market$*$ 1919 Post Alley$*$ Seattle$*$ WA 98101,Seattle,98101,47.610289,-122.3426586,2806,4.4,16718128,0
b3020,Le Pichet,Pike Place Market$*$ 1933 1st Avenue$*$ Seattle$*$ WA 98101,Seattle,98101,47.610744,-122.342669,1710,4.4,16717268,0
b3021,Red Mill Burgers,312 North 67th Street$*$ Seattle$*$ WA 98103,Seattle,98103,47.67781944,-122.3548806,2285,4.4,16719447,0
b3022,The Walrus and the Carpenter,4743 Ballard Avenue NW$*$ Seattle$*$ WA 98107,Seattle,98107,47.6635246,-122.3802183,1162,4.4,16727844,0
b3023,Red Mill Burgers,1613 W Dravus Street$*$ Seattle$*$ WA 98119,Seattle,98119,47.6481713,-122.3783206,1066,4.4,16717410,0
b3024,Spinasse,1531 14th Avenue$*$ Seattle$*$ WA 98122,Seattle,98122,47.61510833,-122.3143083,915,4.4,16721342,0
b3025,Tat's Delicatessen,159 Yesler Way$*$ Seattle$*$ WA 98104,Seattle,98104,47.6015656,-122.3324451,465,4.4,16717301,0
b3026,Husky Deli,4721 California Avenue SW$*$ Seattle$*$ WA 98116,Seattle,98116,47.5604354,-122.3870375,543,4.4,16719677,0
b3027,Malena's Taco Shop,620 W McGraw Street$*$ Seattle$*$ WA 98119,Seattle,98119,47.63956389,-122.3659056,559,4.4,16717393,0
b3028,The Hangar Cafe,6261 13th Avenue South$*$ Seattle$*$ WA 98108,Seattle,98108,47.54668056,-122.3162611,407,4.4,16720840,0
b3029,Guanaco's Tacos Pupuseria,4106 Brooklyn Avenue NE$*$ Seattle$*$ WA 98105,Seattle,98105,47.65703611,-122.3143167,422,4.4,16721118,0
b3030,Piroshky Piroshky,Pike Place Market$*$ 1908 Pike Place$*$ Seattle$*$ WA 98101,Seattle,98101,47.6100152,-122.3423898,1062,4.3,16718098,0
b3031,Serious Pie,316 Virginia Street$*$ Seattle$*$ WA 98101,Seattle,98101,47.6128967,-122.3405801,2037,4.3,16720700,0
b3032,Taste of India,5517 Roosevelt Way NE$*$ Seattle$*$ WA 98105,Seattle,98105,47.66902222,-122.3175056,1353,4.3,16718414,0
b3033,Macrina Bakery,2408 1st Avenue$*$ Seattle$*$ WA 98121,Seattle,98121,47.6144973,-122.3480069,1052,4.3,16718159,0
b3034,Seor Moose Caf,5242 Leary Avenue NW$*$ Seattle$*$ WA 98107,Seattle,98107,47.66653889,-122.3818278,1396,4.3,16719487,0
b3035,Beecher's Handmade Cheese,Pike Place Market$*$ 1600 Pike Place$*$ Seattle$*$ WA 98101,Seattle,98101,47.6095815,-122.3418765,521,4.3,16719718,0
b3036,La Isla,2320 NW Market Street$*$ Seattle$*$ WA 98107,Seattle,98107,47.66875556,-122.3872917,1080,4.3,16719503,0
b3037,Ristorante Machiavelli,1215 Pine Street$*$ Seattle$*$ WA 98101,Seattle,98101,47.61509444,-122.3279722,1050,4.3,16718598,0
b3038,Le Panier,Pike Place Market$*$ 1902 Pike Place$*$ Seattle$*$ WA 98101,Seattle,98101,47.609881,-122.342194,576,4.3,16718081,0
b3039,La Rustica,4100 Beach Drive SW$*$ Seattle$*$ WA 98116,Seattle,98116,47.567363,-122.409296,968,4.3,16719605,0
b3040,Espresso Vivace,532 Broadway Avenue East$*$ Seattle$*$ WA 98102,Seattle,98102,47.6239566,-122.3201442,720,4.3,16719554,0
b3041,Green Leaf,418 8th Avenue S$*$ Seattle$*$ WA 98104,Seattle,98104,47.59865278,-122.3222806,637,4.3,16717759,0
b3042,Jak's Grill,4548 California Avenue SW$*$ Seattle$*$ WA 98116,Seattle,98116,47.562395,-122.386596,780,4.3,16719691,0
b3043,Glo's Cafe,1621 East Olive Way$*$ Seattle$*$ WA 98102,Seattle,98102,47.61936667,-122.3245,667,4.3,16717610,0
b3044,Cantinetta,3650 Wallingford Avenue N$*$ Seattle$*$ WA 98103,Seattle,98103,47.65181389,-122.3361583,716,4.3,16726533,0
b3045,Geraldine's Counter,4872 Rainier Avenue South$*$ Seattle$*$ WA 98118,Seattle,98118,47.55796111,-122.2849056,631,4.3,16719089,0
b3046,Jhanjay Vegetarian Thai Cuisine,2242 NW Market Street$*$ Seattle$*$ WA 98107,Seattle,98107,47.6689427,-122.3866509,416,4.3,16720946,0
b3047,Naam Thai Cuisine,1404 34th Avenue$*$ Seattle$*$ WA 98122,Seattle,98122,47.61304167,-122.2892528,298,4.3,16727190,0
b3048,5 Spot,1502 Queen Anne Avenue North$*$ Seattle$*$ WA 98109,Seattle,98109,47.63252778,-122.3568333,1990,4.2,16717443,0
b3049,Lola,Hotel Andra$*$ 2000 4th Avenue$*$ Seattle$*$ WA 98121,Seattle,98121,47.61307222,-122.3398222,1865,4.2,16718075,0
b3050,Wild Ginger,1401 3rd Avenue$*$ Seattle$*$ WA 98101,Seattle,98101,47.6088163,-122.337526,3151,4.2,16718687,0
b3051,Molly Moon's,1622 1/2 North 45th Street$*$ Seattle$*$ WA 98103,Seattle,98103,47.66144167,-122.3381194,1390,4.2,16721190,0
b3052,Skillet Diner,1400 East Union Street$*$ Seattle$*$ WA 98122,Seattle,98122,47.61301111,-122.3141556,1103,4.2,16728552,0
